enc	genome
ABa|23A4B	(0,0,{1,2},{1},[(1,1,{0,3},{},[S_12,S_15,S_19,S_2⊕1,S_3⊕1,S_4]),(1,1,{0},{0,2},[S_2⊕1,S_5]),(1,1,{3},{0,2,3},[(2,3,{0},{0,1}),(3,3,{2},{0,1,2}),S_2⊕1,S_3⊕1]),(1,1,{3},{0,3},[(2,3,{0},{0,1}),(3,2,{0},{0,1}),(3,3,{2},{0,2}),S_2⊕1,S_3⊕1]),(1,1,{3},{0},[(2,2,{0},{1}),(2,3,{0},{0,1}),(3,3,{2},{0,1,2}),S_12,S_15,S_2⊕1,S_5]),(1,2,{1,3},{},[S_1,S_11,S_12,S_15,S_2⊕1,S_3⊕1]),(1,2,{3},{0,3},[(3,1,{0},{0,2}),(3,3,{2},{0,1,2}),S_19,S_2⊕1,S_3⊕1]),(1,4,{1,2},{0},[(2,2,{0},{1}),(2,3,{0},{0,1}),(3,1,{0},{0,2}),(3,2,{0},{0,1}),(3,3,{2},{0,2}),S_1,S_12,S_2⊕1]),(1,4,{3},{0,2,3},[(2,3,{0},{0,1}),(3,1,{0},{0,2}),S_19,S_2⊕1,S_3⊕1]),(2,1,{0},{0},[S_2⊕1,S_3]),(2,2,{3},{},[S_1,S_11,S_1⊕1,S_2⊕1,S_3⊕1]),(3,1,{0},{0,2},[S_2⊕1,S_3,S_5]),(3,1,{0},{0},[S_1⊕1,S_2⊕1,S_3,S_5]),(3,2,{3},{},[S_1,S_15,S_1⊕1]),(4,2,{3},{0,3},[(3,3,{2},{0,1,2}),(3,3,{2},{0,2}),S_2,S_3⊕1,S_5]),S_4⊕1])
ABa|2ACD|3,BCD	(0,0,{1,2},{},[(1,1,{0,3},{},[S_11,S_15,S_2⊕1,S_4,S_5,S_8]),(1,1,{0,3},{},[S_12,S_15,S_19,S_2⊕1,S_3⊕1,S_4]),(1,1,{0},{0,2},[S_2⊕1,S_5]),(1,1,{3},{0},[S_19,S_23,S_2⊕1,S_3⊕1,S_5]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(1,2,{3},{},[S_1,S_11,S_12,S_15,S_23,S_2⊕1,S_3⊕1,S_4,S_5]),(3,1,{0},{0,2},[S_2⊕1,S_3,S_5]),(3,1,{0},{},[S_1⊕1,S_2⊕1,S_4,S_5]),(3,2,{3},{},[S_1,S_15,S_1⊕1]),S_19⊕1,S_2,S_4⊕1])
ABa|2ACD|3BCD	(0,0,{1,2},{},[(1,1,{0,3},{},[S_11,S_15,S_2⊕1,S_4,S_5,S_8]),(1,1,{0,3},{},[S_12,S_15,S_19,S_2⊕1,S_3⊕1,S_4]),(1,1,{0},{0,2},[S_2⊕1,S_5]),(1,1,{3},{0},[S_19,S_23,S_2⊕1,S_3⊕1,S_5]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(1,2,{3},{},[S_1,S_11,S_12,S_15,S_23,S_2⊕1,S_3⊕1,S_4,S_5]),(3,1,{0},{0,2},[S_2⊕1,S_3,S_5]),(3,1,{0},{},[S_1⊕1,S_2⊕1,S_4,S_5]),(3,2,{3},{},[S_1,S_15,S_1⊕1]),S_19⊕1,S_2,S_4⊕1])
ABa|2ACD|3BDC	(0,0,{1,2},{},[(1,1,{0,3},{},[S_11,S_15,S_2⊕1,S_4,S_5,S_8]),(1,1,{0,3},{},[S_12,S_15,S_19,S_2⊕1,S_3⊕1,S_4]),(1,1,{0},{0,2},[S_2⊕1,S_5]),(1,1,{3},{0},[S_19,S_23,S_2⊕1,S_3⊕1,S_5]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(1,2,{3},{},[S_1,S_11,S_12,S_15,S_23,S_2⊕1,S_3⊕1,S_4,S_5]),(3,1,{0},{0,2},[S_2⊕1,S_3,S_5]),(3,1,{0},{},[S_1⊕1,S_2⊕1,S_4,S_5]),(3,2,{3},{},[S_1,S_15,S_1⊕1]),S_19⊕1,S_2,S_4⊕1])
ABa|2ACD|3CBD	(0,0,{1,2},{},[(1,1,{0,3},{},[S_11,S_15,S_2⊕1,S_4,S_5,S_8]),(1,1,{0,3},{},[S_12,S_15,S_19,S_2⊕1,S_3⊕1,S_4]),(1,1,{0},{0,2},[S_2⊕1,S_5]),(1,1,{3},{0},[S_19,S_23,S_2⊕1,S_3⊕1,S_5]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(1,2,{3},{},[S_1,S_11,S_12,S_15,S_23,S_2⊕1,S_3⊕1,S_4,S_5]),(3,1,{0},{0,2},[S_2⊕1,S_3,S_5]),(3,1,{0},{},[S_1⊕1,S_2⊕1,S_4,S_5]),(3,2,{3},{},[S_1,S_15,S_1⊕1]),S_19⊕1,S_2,S_4⊕1])
3AaB|ACDE|BCDE	(0,0,{1,2},{},[(1,1,{0,3},{},[S_11,S_21,S_3⊕1,S_4,S_8]),(1,2,{1,3},{},[S_1,S_12,S_3⊕1,S_4,S_6,S_8]),(1,2,{1},{0},[S_1,S_3⊕1]),(1,2,{3},{},[S_1,S_11,S_12,S_23,S_2⊕1]),(1,2,{3},{},[S_1,S_12,S_15,S_23,S_2⊕1,S_4]),(3,2,{1,3},{},[S_1,S_15,S_1⊕1,S_8]),S_4⊕1])
AB|ACD|23,BCDa	(0,0,{1,2},{},[(1,1,{0,3},{},[S_12,S_14,S_2⊕1,S_4,S_9]),(1,2,{0,1,3},{},[S_1,S_12,S_14,S_2⊕1,S_6]),(1,2,{0,1,3},{},[S_12,S_14,S_23,S_2⊕1,S_4,S_6,S_8]),(1,2,{1,3},{},[S_1,S_12,S_14,S_23,S_2⊕1,S_4,S_6,S_8]),(1,4,{0,1,3},{},[S_14,S_18,S_2⊕1,S_4,S_6,S_8,S_9]),(1,4,{0,1},{},[S_12,S_2⊕1,S_6,S_9]),(1,4,{1,3},{},[S_1,S_12,S_19,S_23,S_6,S_9]),(1,4,{1,3},{},[S_12,S_19,S_23,S_6,S_9]),(3,2,{0,1,3},{},[S_1,S_14,S_18,S_1⊕1,S_2⊕1,S_6]),S_2,S_4⊕1,S_8⊕1])
AB|ACD|1,BCDa	(0,0,{1,2},{},[(1,1,{0,3},{},[S_12,S_14,S_2⊕1,S_4,S_9]),(1,2,{0,1,3},{},[S_1,S_12,S_14,S_2⊕1]),(1,2,{0,1,3},{},[S_12,S_14,S_23,S_2⊕1,S_4,S_6,S_8]),(1,2,{1,3},{},[S_1,S_12,S_14,S_23,S_2⊕1,S_4,S_6,S_8]),(1,4,{0,1,3},{},[S_14,S_18,S_2⊕1,S_4,S_6,S_8,S_9]),(3,2,{0,1,3},{},[S_1,S_14,S_18,S_1⊕1,S_2⊕1]),S_2,S_4⊕1,S_8⊕1])
AB|AC|1,3BaC	(0,0,{1,2},{},[(1,1,{0,3},{},[S_12,S_14,S_2⊕1,S_4,S_9]),(1,2,{0,1,3},{},[S_1,S_12,S_14,S_2⊕1]),(1,2,{0,1,3},{},[S_12,S_14,S_23,S_2⊕1,S_4,S_6,S_8]),(1,4,{0,1,3},{},[S_12,S_14,S_2⊕1,S_4,S_6,S_8,S_9]),S_12⊕1,S_2,S_4⊕1,S_8⊕1])
AB|3AC|27BaC8	(0,0,{1,2},{},[(1,1,{0,3},{},[S_12,S_14,S_2⊕1,S_4,S_9]),(1,2,{0,1,3},{},[S_1,S_14,S_2⊕1,S_3⊕1]),(1,2,{1,3},{},[S_1,S_12,S_18,S_2⊕1,S_3⊕1,S_5]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(1,4,{1,3},{},[S_1,S_12,S_2⊕1,S_7]),(1,4,{1},{},[S_1,S_12,S_2⊕1,S_8,S_9]),(3,1,{0,3},{},[S_12,S_14,S_18,S_1⊕1,S_2⊕1,S_4,S_7]),(3,1,{0},{},[S_1⊕1,S_2⊕1,S_4,S_5]),(3,2,{0,1,3},{},[S_1,S_14,S_1⊕1,S_2⊕1,S_3⊕1,S_8]),S_12⊕1,S_2,S_4⊕1])
AB|AC|17BaC8	(0,0,{1,2},{},[(1,1,{0,3},{},[S_12,S_14,S_2⊕1,S_4,S_9]),(1,2,{0,1,3},{},[S_13,S_14,S_18,S_2⊕1,S_6]),(1,2,{1,3},{},[S_12,S_18,S_2⊕1,S_6]),(3,1,{0,3},{},[S_12,S_13,S_18,S_1⊕1,S_4,S_5]),(3,1,{3},{},[S_12,S_18,S_1⊕1,S_4,S_5,S_9]),S_2,S_4⊕1])
1AB|3AC|BCa	(0,0,{1,2},{},[(1,1,{0,3},{},[S_12,S_15,S_19,S_2⊕1,S_3⊕1,S_4]),(1,1,{3},{0},[S_19,S_23,S_2⊕1,S_3⊕1]),(1,2,{1,3},{},[S_1,S_12,S_23,S_2⊕1]),(1,2,{1,3},{},[S_1,S_12,S_3⊕1,S_5,S_8]),(1,2,{1},{0},[S_1,S_3⊕1]),(3,2,{3},{},[S_1,S_15,S_1⊕1]),S_2,S_4⊕1])
ABCa|2B4AC	(0,0,{1,2},{},[(1,1,{0,3},{},[S_21,S_23,S_2⊕1,S_3⊕1,S_4,S_8]),(1,1,{3},{0,2,3},[(2,3,{0},{0,1}),(3,3,{2},{0,1,2}),S_2⊕1,S_3⊕1]),(1,1,{3},{0},[(2,2,{0},{1}),(2,3,{0},{0,1}),(3,3,{2},{0,1,2}),S_12,S_15,S_2⊕1,S_5]),(1,2,{3},{3},[(2,3,{0},{0,1}),(3,3,{2},{0,1,2}),S_15,S_23,S_2⊕1,S_3⊕1,S_5,S_5⊕1]),(1,4,{1,2},{},[(2,2,{0},{1}),(2,3,{0},{0,1}),S_1,S_12,S_2⊕1,S_3⊕1,S_5⊕1]),(1,4,{1,3},{},[S_1,S_11,S_12,S_3⊕1,S_5,S_8,S_9]),(1,4,{3},{0},[(2,2,{0},{1}),(2,3,{0},{0,1}),S_1,S_12,S_2⊕1]),(1,4,{3},{2},[(2,3,{0},{0,1}),S_1,S_23,S_2⊕1,S_3⊕1,S_5⊕1]),(2,2,{3},{},[S_1,S_11,S_1⊕1,S_2⊕1,S_3⊕1]),(3,1,{0},{0,2},[S_2⊕1,S_3,S_5]),(3,1,{0},{0},[S_1⊕1,S_2⊕1,S_3,S_5]),(3,1,{0},{2},[S_1⊕1,S_2⊕1,S_5]),(3,2,{3},{},[S_1,S_12,S_15,S_1⊕1,S_3⊕1,S_5,S_8]),(3,2,{3},{},[S_1,S_15,S_1⊕1,S_8]),(3,4,{3},{2},[S_1,S_15,S_1⊕1,S_3,S_3⊕1,S_5]),S_2,S_27,S_4⊕1])
5AB|ACD|CBDa	(0,0,{1,2},{},[(1,1,{0,3},{},[S_21,S_23,S_2⊕1,S_3⊕1,S_4,S_8]),(1,1,{3},{0},[S_15,S_23,S_2⊕1,S_3⊕1,S_5]),(1,2,{0,1},{},[S_1,S_21,S_2⊕1,S_3⊕1]),(1,2,{1},{0},[S_1,S_15,S_23,S_3⊕1]),(1,2,{1},{0},[S_1,S_3⊕1]),(1,4,{0,1},{},[S_1,S_16,S_21,S_23,S_3⊕1,S_5]),S_2,S_23⊕1,S_4⊕1,S_8⊕1])
ABC|ADBa|37CD8	(0,0,{1,2},{},[(1,1,{0,3},{},[S_21,S_23,S_2⊕1,S_3⊕1,S_4,S_8]),(1,1,{3},{0},[S_15,S_23,S_2⊕1,S_3⊕1,S_5]),(1,2,{0,1},{},[S_1,S_21,S_2⊕1,S_3⊕1]),(1,2,{1},{0},[S_1,S_15,S_23,S_3⊕1]),(1,2,{1},{0},[S_1,S_3⊕1]),(1,4,{0,1},{},[S_1,S_16,S_21,S_23,S_3⊕1,S_5]),S_2,S_23⊕1,S_4⊕1,S_8⊕1])
ABC|23DA|BDCa	(0,0,{1,2},{},[(1,1,{0,3},{},[S_21,S_23,S_2⊕1,S_3⊕1,S_4,S_8]),(1,1,{3},{0},[S_15,S_23,S_2⊕1,S_3⊕1,S_5]),(1,2,{0,1},{},[S_1,S_21,S_2⊕1,S_3⊕1]),(1,2,{1},{0},[S_1,S_3⊕1]),(1,2,{3},{0},[S_1,S_15,S_3⊕1,S_5]),(2,1,{0},{0},[S_2⊕1,S_3]),(3,4,{0,3},{},[S_1,S_16,S_3,S_5]),S_23⊕1,S_4⊕1,S_8⊕1])
ABC|ADBa|27CD8	(0,0,{1,2},{},[(1,1,{0,3},{},[S_21,S_23,S_2⊕1,S_3⊕1,S_4,S_8]),(1,1,{3},{0},[S_15,S_23,S_2⊕1,S_3⊕1,S_5]),(1,2,{0,1},{},[S_1,S_21,S_2⊕1,S_3⊕1]),(1,2,{1},{0},[S_1,S_3⊕1]),(1,4,{0,1},{},[S_1,S_16,S_21,S_23,S_3⊕1,S_5]),(3,1,{0},{0,2},[S_2⊕1,S_3,S_5]),(3,2,{3},{0},[S_1,S_15,S_1⊕1,S_23,S_3⊕1,S_5]),(3,4,{0,3},{},[S_1,S_16,S_3,S_5]),S_23⊕1,S_30,S_4⊕1,S_8⊕1])
ABCD|AEBa|2,CDE	(0,0,{1,2},{},[(1,1,{0,3},{},[S_21,S_23,S_2⊕1,S_3⊕1,S_4,S_8]),(1,1,{3},{0},[S_15,S_23,S_2⊕1,S_3⊕1,S_5]),(1,2,{0,1},{},[S_1,S_21,S_2⊕1,S_3⊕1]),(3,1,{0},{0,2},[S_2⊕1,S_3]),(3,1,{0},{},[S_1⊕1,S_2⊕1,S_4,S_5]),(3,2,{3},{},[S_1,S_15,S_1⊕1,S_8]),(3,4,{0,3},{},[S_1,S_16,S_3,S_5]),(3,4,{3},{2},[S_1,S_15,S_1⊕1,S_3,S_3⊕1,S_5]),S_23⊕1,S_28,S_30,S_4⊕1])
1AB|ACD|CBDa	(0,0,{1,2},{},[(1,1,{0,3},{},[S_21,S_23,S_2⊕1,S_3⊕1,S_4,S_8]),(1,1,{3},{0},[S_15,S_23,S_2⊕1,S_3⊕1,S_5]),(1,2,{1},{0},[S_1,S_15,S_23,S_3⊕1]),(1,2,{1},{0},[S_1,S_3⊕1]),(1,4,{0,1},{},[S_1,S_16,S_21,S_23,S_3⊕1,S_5]),S_2,S_4⊕1,S_8⊕1])
ABC|22AD|BDCa	(0,0,{1,2},{},[(1,1,{0,3},{},[S_21,S_23,S_2⊕1,S_3⊕1,S_4,S_8]),(1,2,{0,1},{},[S_1,S_21,S_2⊕1,S_3⊕1]),(1,2,{1},{0},[S_1,S_3⊕1]),(3,1,{0},{0,2},[S_2⊕1,S_3]),(3,4,{0,3},{},[S_1,S_16,S_3,S_5]),(3,4,{2},{0},[S_1,S_1⊕1,S_3⊕1,S_5]),S_23⊕1,S_30,S_4⊕1,S_8⊕1])
4A|3BC|BACa	(0,0,{1,2},{},[(1,1,{0,3},{},[S_21,S_23,S_2⊕1,S_3⊕1,S_4,S_8]),(1,4,{0,1},{},[S_1,S_16,S_21,S_23,S_3⊕1,S_5]),(3,1,{0,3},{},[S_16,S_1⊕1,S_2⊕1,S_8]),(3,1,{0},{},[S_1⊕1,S_2⊕1,S_4,S_5]),S_23⊕1,S_5⊕1,S_8⊕1])
AB|AC|12BaC	(0,0,{1,2},{},[(1,1,{0},{0,2},[S_2⊕1,S_5]),(1,1,{3},{},[S_12,S_2⊕1,S_4,S_7,S_9]),(1,2,{1,3},{},[S_12,S_18,S_2⊕1,S_6]),(1,4,{0,1,3},{},[S_18,S_5,S_6,S_7]),(1,4,{0,1},{},[S_18,S_2⊕1,S_7]),(3,1,{0,3},{},[S_12,S_18,S_1⊕1,S_2⊕1,S_4]),(3,1,{3},{},[S_12,S_18,S_1⊕1,S_4,S_5,S_9]),S_28,S_4⊕1])
ABC|ADa|23BCD	(0,0,{1,2},{},[(1,1,{0},{0,2},[S_2⊕1,S_5]),(1,2,{3},{0},[S_1,S_15,S_3⊕1,S_5]),(1,2,{3},{0},[S_1,S_23,S_2⊕1,S_3⊕1,S_5]),(1,2,{3},{},[S_1,S_11,S_12,S_15,S_23,S_2⊕1,S_3⊕1,S_4,S_5]),(1,2,{3},{},[S_1,S_11,S_5,S_8]),(1,2,{3},{},[S_1,S_12,S_2⊕1,S_3⊕1,S_5,S_8]),(2,3,{1,2},{},[S_1,S_1⊕1]),(3,1,{0},{},[S_1⊕1,S_2⊕1,S_4,S_5]),(3,2,{3},{},[S_1,S_12,S_15,S_1⊕1,S_3⊕1,S_5]),(3,2,{3},{},[S_1,S_15,S_1⊕1]),S_30,S_4⊕1,S_5⊕1])
3Aa|2,2,4A	(0,0,{1,2},{},[(1,1,{3},{0,2,3},[(2,2,{0},{0,1}),(2,3,{0},{0,1}),(3,3,{2},{0,1,2}),S_2⊕1,S_3⊕1]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(3,2,{3},{},[S_1,S_15,S_1⊕1]),(4,2,{1,3},{},[(2,3,{0},{0,1}),S_1,S_12,S_2,S_27,S_2⊕1]),(4,2,{3},{},[(3,3,{2},{0,1,2}),S_12,S_15,S_2,S_27,S_2⊕1,S_2⊕2,S_4]),(4,3,{1,2},{},[(2,2,{0},{0,1}),S_1,S_2,S_27,S_2⊕1]),S_2,S_2⊕2,S_2⊕3,S_4⊕1])
3Aa|277288A	(0,0,{1,2},{},[(1,1,{3},{0,2,3},[(2,3,{0},{0,1}),(2,3,{2},{0,1}),(3,3,{0},{0,1,2}),(3,3,{0},{1,2}),(3,3,{2},{0,1,2}),S_23,S_2⊕1,S_3⊕1]),(1,2,{1,3},{},[(3,3,{0},{1,2}),S_1,S_12,S_27,S_2⊕1,S_2⊕2]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(1,2,{3},{},[S_1,S_12,S_15,S_23,S_2⊕1,S_4]),(2,2,{1,3},{},[(3,3,{0},{0,1,2}),S_1,S_12,S_2,S_27,S_2⊕1,S_2⊕2]),(3,2,{3},{},[S_1,S_15,S_1⊕1]),(4,2,{1,3},{},[(2,3,{0},{0,1}),S_1,S_12,S_2,S_27,S_2⊕1]),(4,2,{3},{},[(2,3,{2},{0,1}),S_12,S_15,S_2,S_27,S_2⊕1,S_4]),(4,2,{3},{},[(3,3,{2},{0,1,2}),S_12,S_15,S_2,S_27,S_2⊕1,S_2⊕2,S_4]),S_2,S_2⊕2,S_2⊕3,S_4⊕1])
3Aa|2748A	(0,0,{1,2},{},[(1,1,{3},{0,2,3},[(2,3,{0},{0,1}),(2,3,{2},{0,1}),(3,3,{0},{0,1,2}),(3,3,{2},{0,1,2}),S_23,S_2⊕1]),(1,2,{3},{},[S_1,S_12,S_15,S_23,S_2⊕1,S_4]),(2,2,{1,3},{},[(3,3,{0},{0,1,2}),S_1,S_12,S_2,S_27,S_2⊕1,S_2⊕2]),(3,2,{3},{},[S_1,S_15,S_1⊕1]),(4,2,{1,3},{},[(2,3,{0},{0,1}),S_1,S_12,S_2,S_27,S_2⊕1]),(4,2,{3},{},[(2,3,{2},{0,1}),S_12,S_15,S_2,S_27,S_2⊕1,S_4]),(4,2,{3},{},[(3,3,{2},{0,1,2}),S_12,S_15,S_2,S_27,S_2⊕1,S_2⊕2,S_4]),S_2,S_2⊕2,S_2⊕3,S_4⊕1])
3Aa|2272A8	(0,0,{1,2},{},[(1,1,{3},{0,2,3},[(2,3,{0},{0,1}),(2,3,{2},{0,1}),(3,3,{0},{0,1,2}),S_23,S_2⊕1,S_3⊕1]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(1,2,{3},{},[S_1,S_12,S_15,S_23,S_2⊕1,S_4]),(2,2,{1,3},{},[(3,3,{0},{0,1,2}),S_1,S_12,S_2,S_27,S_2⊕1,S_2⊕2]),(3,2,{3},{},[S_1,S_15,S_1⊕1]),(4,2,{1,3},{},[(2,3,{0},{0,1}),S_1,S_12,S_2,S_27,S_2⊕1]),(4,2,{3},{},[(2,3,{2},{0,1}),S_12,S_15,S_2,S_27,S_2⊕1,S_4]),S_2,S_2⊕2,S_2⊕3,S_4⊕1])
3Aa|BCD|2BACD	(0,0,{1,2},{},[(1,1,{3},{0,2,3},[(2,3,{0},{0,1}),(2,3,{2},{0,1}),(3,3,{2},{0,1,2}),S_2⊕1,S_3⊕1]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(3,2,{3},{},[S_1,S_15,S_1⊕1]),(4,2,{1,3},{},[(2,3,{0},{0,1}),S_1,S_12,S_2,S_27,S_2⊕1]),(4,2,{3},{},[(2,3,{2},{0,1}),S_12,S_15,S_2,S_27,S_2⊕1,S_4]),(4,2,{3},{},[(3,3,{2},{0,1,2}),S_12,S_15,S_2,S_27,S_2⊕1,S_2⊕2,S_4]),S_2,S_2⊕2,S_2⊕3,S_4⊕1])
3Aa|22728A	(0,0,{1,2},{},[(1,1,{3},{0,2,3},[(2,3,{0},{0,1}),(3,3,{0},{0,1,2}),(3,3,{2},{0,1,2}),S_23,S_2⊕1,S_3⊕1]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(1,2,{3},{},[S_1,S_12,S_15,S_23,S_2⊕1,S_4]),(2,2,{1,3},{},[(3,3,{0},{0,1,2}),S_1,S_12,S_2,S_27,S_2⊕1,S_2⊕2]),(3,2,{3},{},[S_1,S_15,S_1⊕1]),(4,2,{1,3},{},[(2,3,{0},{0,1}),S_1,S_12,S_2,S_27,S_2⊕1]),(4,2,{3},{},[(3,3,{2},{0,1,2}),S_12,S_15,S_2,S_27,S_2⊕1,S_2⊕2,S_4]),S_2,S_2⊕2,S_2⊕3,S_4⊕1])
2A4BC|a,ABC	(0,0,{1,2},{},[(1,1,{3},{0,2,3},[(2,3,{0},{0,1}),(3,3,{2},{0,1,2}),S_2⊕1,S_3⊕1]),(1,1,{3},{0},[(2,2,{0},{1}),(2,3,{0},{0,1}),(3,3,{2},{0,1,2}),S_12,S_15,S_2⊕1,S_5]),(1,2,{1,3},{},[S_1,S_11,S_12,S_22,S_3⊕1,S_5,S_8]),(1,2,{3},{3},[(2,3,{0},{0,1}),(3,3,{2},{0,1,2}),S_15,S_23,S_2⊕1,S_3⊕1,S_5,S_5⊕1]),(1,2,{3},{},[S_1,S_12,S_23,S_2⊕1,S_3⊕1,S_4,S_5,S_8]),(1,4,{1,2},{},[(2,2,{0},{1}),(2,3,{0},{0,1}),S_1,S_12,S_2⊕1,S_3⊕1,S_5⊕1]),(1,4,{3},{0},[(2,2,{0},{1}),(2,3,{0},{0,1}),S_1,S_12,S_2⊕1]),(1,4,{3},{2},[(2,3,{0},{0,1}),S_1,S_23,S_2⊕1,S_3⊕1,S_5⊕1]),(2,2,{3},{},[S_1,S_11,S_1⊕1,S_2⊕1,S_3⊕1]),(3,1,{0},{0,2},[S_2⊕1,S_3,S_5]),(3,1,{0},{0},[S_1⊕1,S_2⊕1,S_3,S_5]),(3,1,{0},{2},[S_1⊕1,S_2⊕1,S_5]),(3,2,{3},{},[S_1,S_12,S_15,S_1⊕1,S_3⊕1,S_5,S_8]),(3,2,{3},{},[S_1,S_15,S_1⊕1,S_8]),(3,4,{3},{2},[S_1,S_15,S_1⊕1,S_3,S_3⊕1,S_5]),S_2,S_27,S_4⊕1])
ABCa|2A4BC	(0,0,{1,2},{},[(1,1,{3},{0,2,3},[(2,3,{0},{0,1}),(3,3,{2},{0,1,2}),S_2⊕1,S_3⊕1]),(1,1,{3},{0},[(2,2,{0},{1}),(2,3,{0},{0,1}),(3,3,{2},{0,1,2}),S_12,S_15,S_2⊕1,S_5]),(1,2,{1,3},{},[S_1,S_11,S_12,S_3⊕1,S_5,S_6,S_8]),(1,2,{3},{3},[(2,3,{0},{0,1}),(3,3,{2},{0,1,2}),S_15,S_23,S_2⊕1,S_3⊕1,S_5,S_5⊕1]),(1,2,{3},{},[S_1,S_12,S_23,S_2⊕1,S_3⊕1,S_4,S_5,S_8]),(1,4,{1,2},{},[(2,2,{0},{1}),(2,3,{0},{0,1}),S_1,S_12,S_2⊕1,S_3⊕1,S_5⊕1]),(1,4,{3},{0},[(2,2,{0},{1}),(2,3,{0},{0,1}),S_1,S_12,S_2⊕1]),(1,4,{3},{2},[(2,3,{0},{0,1}),S_1,S_23,S_2⊕1,S_3⊕1,S_5⊕1]),(2,2,{3},{},[S_1,S_11,S_1⊕1,S_2⊕1,S_3⊕1]),(3,1,{0},{0,2},[S_2⊕1,S_3,S_5]),(3,1,{0},{0},[S_1⊕1,S_2⊕1,S_3,S_5]),(3,1,{0},{2},[S_1⊕1,S_2⊕1,S_5]),(3,2,{3},{},[S_1,S_12,S_15,S_1⊕1,S_3⊕1,S_5,S_8]),(3,2,{3},{},[S_1,S_15,S_1⊕1,S_8]),(3,4,{3},{2},[S_1,S_15,S_1⊕1,S_3,S_3⊕1,S_5]),S_2,S_27,S_4⊕1])
ABCa|2A4CB	(0,0,{1,2},{},[(1,1,{3},{0,2,3},[(2,3,{0},{0,1}),(3,3,{2},{0,1,2}),S_2⊕1,S_3⊕1]),(1,1,{3},{0},[(2,2,{0},{1}),(2,3,{0},{0,1}),(3,3,{2},{0,1,2}),S_12,S_15,S_2⊕1,S_5]),(1,2,{1,3},{},[S_1,S_11,S_12,S_3⊕1,S_5,S_6,S_8]),(1,2,{3},{3},[(2,3,{0},{0,1}),(3,3,{2},{0,1,2}),S_15,S_23,S_2⊕1,S_3⊕1,S_5,S_5⊕1]),(1,2,{3},{},[S_1,S_12,S_23,S_2⊕1,S_3⊕1,S_4,S_5,S_8]),(1,4,{1,2},{},[(2,2,{0},{1}),(2,3,{0},{0,1}),S_1,S_12,S_2⊕1,S_3⊕1,S_5⊕1]),(1,4,{3},{0},[(2,2,{0},{1}),(2,3,{0},{0,1}),S_1,S_12,S_2⊕1]),(1,4,{3},{2},[(2,3,{0},{0,1}),S_1,S_23,S_2⊕1,S_3⊕1,S_5⊕1]),(2,2,{3},{},[S_1,S_11,S_1⊕1,S_2⊕1,S_3⊕1]),(3,1,{0},{0,2},[S_2⊕1,S_3,S_5]),(3,1,{0},{0},[S_1⊕1,S_2⊕1,S_3,S_5]),(3,1,{0},{2},[S_1⊕1,S_2⊕1,S_5]),(3,2,{3},{},[S_1,S_12,S_15,S_1⊕1,S_3⊕1,S_5,S_8]),(3,2,{3},{},[S_1,S_15,S_1⊕1,S_8]),(3,4,{3},{2},[S_1,S_15,S_1⊕1,S_3,S_3⊕1,S_5]),S_2,S_27,S_4⊕1])
3Aa|224A	(0,0,{1,2},{},[(1,1,{3},{0,2,3},[(2,3,{0},{0,1}),(3,3,{2},{0,1,2}),S_2⊕1,S_3⊕1]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(3,2,{3},{},[S_1,S_15,S_1⊕1]),(4,2,{1,3},{},[(2,3,{0},{0,1}),S_1,S_12,S_2,S_27,S_2⊕1]),(4,2,{3},{},[(3,3,{2},{0,1,2}),S_12,S_15,S_2,S_27,S_2⊕1,S_2⊕2,S_4]),S_2,S_2⊕2,S_2⊕3,S_4⊕1])
AB|3Ca|22ACB	(0,0,{1,2},{},[(1,1,{3},{0,2},[(2,3,{0},{0,1}),(2,3,{2},{0,1}),S_2⊕1,S_3⊕1]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(3,2,{3},{},[S_1,S_15,S_1⊕1]),(4,2,{1,3},{},[(2,3,{0},{0,1}),S_1,S_12,S_2,S_27,S_2⊕1]),(4,2,{3},{},[(2,3,{2},{0,1}),S_12,S_15,S_2,S_27,S_2⊕1,S_4]),S_2,S_2⊕2,S_4⊕1])
